Crop,Soil Moisture,Temperature,Air Humidity,Pump Data
Grapes,87.56105749,38.46278934,45.45007801,0
Grapes,59.05271857,20.84683897,74.68040203,1
Grapes,45.03716825,27.88856237,48.41080429,1
Grapes,47.6136989,26.63092425,74.55029182,1
Grapes,66.09589989,36.96769288,76.2631373,1
Grapes,38.72950685,35.55572488,68.86934165,1
Grapes,44.89432495,18.94140659,75.70689489,1
Grapes,75.59095492,27.90880203,58.10668769,0
Grapes,75.2194502,34.93457136,68.18615436,0
Grapes,49.23501954,28.74297709,76.12654977,1
Grapes,57.31250486,36.62393909,63.99681308,1
Grapes,57.51537634,38.1411364,46.18002407,1
Grapes,71.9249188,33.52410607,51.20693201,0
Grapes,48.18083471,22.39077106,52.60794954,1
Grapes,61.76444514,35.722874,55.00262656,1
Grapes,55.56885958,33.92770237,56.97160682,1
Grapes,63.52449569,27.09019561,46.4863865,1
Grapes,78.6238942,28.21492667,67.91418113,0
Grapes,68.24438271,32.88693972,40.83121849,0
Grapes,74.66365983,23.42816879,80.70989166,0
Grapes,52.67436308,29.24944396,76.70609732,1
Grapes,37.99172403,38.98046644,76.84298119,1
Grapes,50.52716386,23.17427832,38.98202857,1
Grapes,87.12966203,24.44058019,51.73294849,0
Grapes,61.33914892,20.76842142,57.32464714,1
Grapes,53.31959566,20.48416478,72.7901963,1
Grapes,84.85521521,27.9355922,80.88909726,0
Grapes,70.77837991,29.7092609,56.42904927,0
Grapes,31.55497491,27.42826278,54.38826174,1
Grapes,91.79579275,21.39805874,74.51845199,0
Grapes,41.36911778,28.09047781,40.39049373,1
Grapes,84.15782303,34.44260653,38.77759224,0
Grapes,45.10724741,33.92763318,75.11352709,1
Grapes,37.81857514,31.03264769,47.72395964,1
Grapes,71.81502216,21.07906801,38.4345036,0
Grapes,36.56342722,30.50602251,62.5092683,1
Grapes,44.91449649,23.92857077,72.59141293,1
Grapes,48.39103743,37.44780133,44.37252294,1
Grapes,70.69898678,28.14420865,69.27789068,0
Grapes,93.25140979,31.9294092,61.97491146,0
Grapes,56.03822844,23.89707677,74.09704738,1
Grapes,40.01278178,35.15228785,69.12296009,1
Grapes,68.09878986,27.26235131,80.02756772,0
Grapes,80.84147899,28.19979323,42.42298713,0
Grapes,31.83959547,19.91498899,79.33121843,1
Grapes,48.23615585,36.36715521,65.94844418,1
Grapes,92.42692362,38.87845151,62.30451961,0
Grapes,66.26177075,32.23140589,61.6523718,1
Grapes,73.7499151,33.64798122,80.1605365,0
Grapes,93.26004322,18.31976938,80.16932297,0
Grapes,58.62171467,23.12004673,66.86297643,1
Grapes,81.68310829,25.26741571,48.41653243,0
Grapes,75.5481613,25.73607676,43.94846081,0
Grapes,35.80568424,22.09366215,77.29737327,1
Grapes,90.90168948,18.61726547,38.27769391,0
Grapes,69.26181699,19.79287238,76.66719899,0
Grapes,88.2518645,31.03844103,47.46296551,0
Grapes,35.80312834,38.36989748,80.68568838,1
Grapes,88.52165406,21.21331495,65.9991142,0
Grapes,49.95434169,21.90384117,40.88185891,1
Grapes,41.94247,32.90098051,80.21124683,1
Grapes,64.24123034,31.89395126,66.06260122,1
Grapes,93.72976732,27.26822315,52.12466847,0
Grapes,84.6311752,33.35180284,53.56789874,0
Grapes,54.54242315,29.3172859,80.1330324,1
Grapes,42.95098158,28.6876276,39.56164844,1
Grapes,61.33895589,23.42735156,77.51549738,1
Grapes,64.59144652,20.65489627,63.92537265,1
Grapes,84.98722909,35.14463793,72.63544197,0
Grapes,32.55397512,22.17609856,58.06241388,1
Grapes,39.05283185,34.34170066,75.8507639,1
Grapes,38.51319639,35.16279087,47.945379,1
Grapes,79.67560377,28.99870724,59.87852088,0
Grapes,50.03417785,18.13560358,44.29469738,1
Grapes,91.9979683,23.1718231,41.60769984,0
Grapes,82.72255363,20.44174048,52.65056199,0
Grapes,42.04779249,21.48492028,79.32548612,1
Grapes,44.13118517,24.40858802,49.76827959,1
Grapes,68.65479611,29.49623275,39.16821727,0
Grapes,50.65594667,26.75837944,56.09093233,1
Grapes,57.95464729,32.61183937,44.98175879,1
Grapes,36.60976735,26.2279116,38.62951608,1
Grapes,79.99263752,33.49926682,70.99796154,0
Grapes,63.28213821,20.50705004,48.25953452,1
Grapes,83.71120097,18.69920792,66.77751475,0
Grapes,79.61310996,31.39166851,53.50273298,0
Grapes,84.9960952,20.93451093,62.77400767,0
Grapes,91.37576527,22.0943524,44.31610252,0
Grapes,84.22771061,30.47113409,56.30274293,0
Grapes,72.00576069,35.24854074,72.09933311,0
Grapes,75.77486975,26.38976952,72.06937802,0
Grapes,88.97739154,28.6186316,39.98955298,0
Grapes,53.27584506,37.33282252,52.62555136,1
Grapes,60.06417933,20.58014377,63.40248577,1
Grapes,77.38909074,28.34549893,80.623793,0
Grapes,55.77797665,26.36336003,80.87704992,1
Grapes,48.08949676,22.06806809,62.50203976,1
Grapes,81.31079568,18.14270226,50.81667054,0
Grapes,89.24253062,36.80531346,76.21378331,0
Grapes,33.34114775,29.44606572,79.78622604,1
Grapes,63.28814662,27.76984447,78.14317647,1
Grapes,93.67608445,32.51221198,76.56497638,0
Grapes,94.92747715,32.80504705,59.69400129,0
Grapes,69.12422977,36.00656552,60.4600563,0
Grapes,76.02810942,20.26471034,42.49588018,0
Grapes,62.59820708,34.29608862,76.0003134,1
Grapes,92.54867822,31.63648482,40.19824236,0
Grapes,65.35411674,38.95254536,54.00892393,1
Grapes,47.41424461,33.06709297,38.62897134,1
Grapes,70.13479033,24.02433251,57.89069367,0
Grapes,94.01834508,27.29350022,79.03668803,0
Grapes,31.12104553,26.04132736,65.95486029,1
Grapes,87.20926506,30.17881859,66.90234813,0
Grapes,81.68326768,31.53882047,54.30537018,0
Grapes,87.00432874,34.53176121,70.30358117,0
Grapes,47.1042094,23.2899455,57.75846643,1
Grapes,72.82745592,20.34094706,54.73993083,0
Grapes,33.92427574,38.53547245,78.18930298,1
Grapes,41.72644208,35.17362179,69.39563105,1
Grapes,79.32558472,21.72011834,68.36340419,0
Grapes,90.27123015,38.74941874,77.36370585,0
Grapes,86.45600599,28.12294442,65.39875492,0
Grapes,67.62575834,31.43887847,75.33687981,0
Grapes,83.21265455,18.27723458,51.28091256,0
Grapes,40.25675156,35.65522829,73.87270239,1
Grapes,77.25771484,23.15551873,49.76812942,0
Grapes,92.11507057,19.26528914,76.36128408,0
Grapes,49.71102241,30.95397535,49.85085966,1
Grapes,54.34351138,30.33156607,67.83171338,1
Grapes,55.7348404,23.75569725,59.0797077,1
Grapes,66.05074716,31.27843753,42.90788725,1
Grapes,83.23155431,22.87595927,44.16219144,0
Grapes,48.26620081,30.82452925,54.87089509,1
Grapes,68.64429298,19.72029406,80.07495629,0
Grapes,59.73525195,23.80677484,78.49591472,1
Grapes,47.49527289,20.88368526,43.87879377,1
Grapes,91.66932534,21.27366221,40.43975343,0
Grapes,88.0333819,34.28087653,66.97137359,0
Grapes,56.26748412,20.77505597,74.67908546,1
Grapes,80.02761669,18.16576125,77.57573539,0
Grapes,31.63507294,20.89229711,71.78892948,1
Grapes,37.09753229,20.11365724,40.12107865,1
Grapes,70.40281171,35.89733467,43.98947293,0
Grapes,92.16971632,37.48797846,76.37805754,0
Grapes,61.5581003,24.02454948,41.56558898,1
Grapes,71.77343474,32.1073703,62.34340789,0
Grapes,74.99309146,29.98347052,58.61215717,0
Grapes,78.88705582,34.75084453,38.41494083,0
Grapes,76.08857076,20.12291671,65.44328414,0
Grapes,34.17564014,26.92077778,78.13943016,1
Grapes,70.32718613,37.662008,51.00641696,0
Grapes,31.23370325,24.81746093,71.72648652,1
Grapes,54.83526044,25.28934964,55.98172687,1
Grapes,87.65742029,19.0647559,59.18502626,0
Grapes,43.35065407,27.47323835,67.09814079,1
Grapes,94.74108913,36.16296063,63.26411405,0
Grapes,49.37447197,24.89691131,51.52948919,1
Grapes,70.26654493,22.5288378,57.65249263,0
Grapes,74.91589878,35.29840593,69.69307416,0
Grapes,32.10598981,38.71046935,65.5124067,1
Grapes,43.66778154,33.68680908,53.97390854,1
Grapes,60.25551912,30.13807336,61.04596397,1
Grapes,90.39900917,21.21469846,43.47293583,0
Grapes,61.23963163,24.93143174,48.12679337,1
Grapes,56.43165158,36.47025281,64.83185223,1
Grapes,64.19237192,31.92729222,55.12754876,1
Grapes,47.68628084,28.7158071,65.93770514,1
Grapes,71.37093071,25.0587487,78.32053737,0
Grapes,47.51486695,19.68317819,75.98983366,1
Grapes,65.32745885,33.39403736,52.6565803,1
Grapes,92.03572104,26.69244574,57.68292281,0
Grapes,36.33652144,38.85702138,79.00919401,1
Grapes,35.34416081,36.31416897,61.15957193,1
Grapes,88.9927914,31.30407949,64.04196252,0
Grapes,85.31860099,23.82153086,80.40253429,0
Grapes,92.97350549,21.60208201,39.26572031,0
Grapes,57.73206642,25.14879702,50.09716875,1
Grapes,79.44056814,23.5992587,78.98119843,0
Grapes,65.49183861,36.19652503,62.34131248,1
Grapes,83.58391943,26.83057979,79.23044087,0
Grapes,90.7067857,36.3801787,48.66714936,0
Grapes,37.00124415,36.00144994,46.25473153,1
Grapes,65.41723818,26.18713782,73.97234228,1
Grapes,45.14252534,36.773865,78.88268731,1
Grapes,72.32699009,19.95890786,42.78475448,0
Grapes,70.85640652,28.59547459,67.46050869,0
Grapes,37.82037219,34.99422769,70.21875206,1
Grapes,64.06165174,34.75825292,38.50470223,1
Grapes,88.95752435,25.52386305,61.41103437,0
Grapes,58.79717085,24.21515713,52.2158937,1
Grapes,85.67053957,31.20842021,50.53214561,0
Grapes,61.59652909,27.75952594,51.33794761,1
Grapes,34.65821269,29.99603646,64.89989065,1
Grapes,76.87523388,30.36750131,71.64409453,0
Grapes,82.44407604,19.79260314,68.3918075,0
Grapes,58.05730229,36.68409243,72.46157172,1
Grapes,62.6721618,28.27464248,56.75303114,1
Grapes,63.08912196,32.72545563,59.25904096,1
Grapes,70.02489188,33.93470436,68.3835802,0
Grapes,43.29757452,28.2767208,76.30908786,1
Grapes,51.58396608,27.39339072,64.49117413,1
Grapes,82.01388055,32.36154182,76.31835181,0
Grapes,53.67839145,21.35934689,61.54007582,1
Grapes,87.34990039,35.50829318,73.91770372,0
Grapes,44.23534621,23.43336012,41.30489968,1
Grapes,87.14912599,26.20960228,51.86190813,0
Grapes,66.917756,21.46339691,53.65847221,0
Grapes,60.34522807,24.71913923,59.51550462,1
Grapes,58.77515354,21.4128709,45.1182899,1
Grapes,36.76054487,26.0782639,43.38436116,1
Grapes,84.93567411,34.1000339,74.41620088,0
Grapes,68.61985193,29.65736811,42.88919377,0
Grapes,33.69317778,38.48150709,61.34445925,1
Grapes,90.63996158,36.27399585,78.06746992,0
Grapes,65.51847083,21.56813386,46.86483943,1
Grapes,64.73659679,25.89631897,59.94223996,1
Grapes,36.3124121,22.96309362,68.02705064,1
Grapes,52.67478031,35.16312211,61.43569729,1
Grapes,67.2172587,31.03317676,43.46638953,0
Grapes,43.12319123,33.44371056,53.24901897,1
Grapes,35.76088505,37.92904446,58.35943206,1
Grapes,75.30234911,24.37125102,69.41026616,0
Grapes,47.47339813,38.37140485,70.44100583,1
Grapes,73.58966445,36.48321687,73.33550255,0
Grapes,89.90525422,22.80556215,51.78262122,0
Grapes,34.87669624,37.7586755,79.8358435,1
Grapes,43.12700194,27.76487617,52.38554115,1
Grapes,88.4132973,38.44003878,57.33845813,0
Grapes,60.81575603,30.2318539,47.24443225,1
Grapes,60.94868327,25.90705251,68.17293581,1
Grapes,94.53138639,19.01137336,62.89936687,0
Grapes,80.84241371,29.95834927,63.95561988,0
Grapes,69.57658639,18.18557726,38.99320507,0
Grapes,56.04465089,23.93879456,71.67287997,1
Grapes,51.74285998,28.97867778,45.60550322,1
Grapes,30.94171317,37.56303909,63.99490425,1
Grapes,81.25623796,24.59477353,55.99713172,0
Grapes,75.8281759,26.6075727,55.80616586,0
Grapes,80.77411864,35.86218311,53.73659462,0
Grapes,35.79160017,25.40060979,78.65232823,1
Grapes,44.49776583,21.12522601,69.36038489,1
Grapes,50.82912036,23.16220222,61.95920312,1
Grapes,44.21440417,33.73314222,59.9203571,1
Grapes,89.83550606,21.07410481,71.14853521,0
Grapes,72.99541794,20.41709013,68.41054551,0
Grapes,72.83501935,37.8238746,58.10928073,0
Grapes,69.98332002,19.26945473,75.75961311,0
Grapes,91.12263824,34.67225382,64.76614342,0
Grapes,54.67265378,34.47638907,42.72044652,1
Grapes,54.02813396,29.74307967,72.95021801,1
Grapes,79.73770188,25.82827076,63.80662292,0
Grapes,74.19680104,36.93241766,44.69800954,0
Grapes,68.1340981,38.06321422,62.89537565,0
Grapes,85.40676234,32.48942816,47.92168299,0
Grapes,80.4021809,36.07932692,43.28696289,0
Grapes,72.05395763,30.44889422,49.66022294,0
Grapes,72.22191909,37.57426137,77.21242097,0
Grapes,47.4960664,25.10528173,70.93392985,1
Grapes,52.23361123,22.8188831,64.0499495,1
Grapes,73.34402691,33.239722,51.95126264,0
Grapes,50.73973763,35.11354359,79.30716998,1
Grapes,34.97418073,27.49504834,53.08887922,1
Grapes,45.93413694,36.42534595,38.24653941,1
Grapes,84.03106954,26.07338056,56.7926139,0
Grapes,85.97651519,30.37070598,61.39044027,0
Grapes,41.93728138,21.55157509,54.13914051,1
Grapes,70.21981433,18.3473087,66.93525508,0
Grapes,49.58180274,35.40486533,54.30734787,1
Grapes,41.44708981,24.93429018,75.59149147,1
Grapes,79.34405581,24.29321167,43.66936755,0
Grapes,34.63216894,20.90131276,77.212802,1
Grapes,53.85135208,23.19348881,38.01672092,1
Grapes,64.4272531,20.63926315,44.15782751,1
Grapes,44.05406876,23.37986656,53.73109939,1
Grapes,90.05896296,18.3423435,65.70036013,0
Grapes,94.65238541,20.12078232,81.0980471,0
Grapes,44.56865852,26.09057087,51.41445044,1
Grapes,75.65429653,26.12876314,81.19037308,0
Grapes,51.63593277,29.71219935,40.29955045,1
Grapes,81.75346938,23.36094055,75.52934501,0
Grapes,42.9396814,31.78713416,72.36973617,1
Grapes,84.23734288,34.21423244,72.16583696,0
Grapes,51.6442141,29.09719244,72.90053666,1
Grapes,62.28060491,20.15283446,55.95583492,1
Grapes,38.17590997,20.75382795,65.3584069,1
Grapes,40.68944025,31.24489844,57.20495961,1
Grapes,92.68596014,37.58506571,51.59713281,0
Grapes,91.74913673,32.88497251,57.54560075,0
Grapes,73.41768599,34.91442868,46.72748941,0
Grapes,31.76629319,36.72206944,57.00376392,1
Grapes,61.67400912,38.95506299,64.98230855,1
Grapes,41.21479127,20.3770208,39.07489612,1
Grapes,33.68408018,31.09522233,59.67784765,1
Grapes,81.1161319,37.15183409,63.47640333,0
Grapes,79.20099407,38.29119853,53.34994484,0
Grapes,60.62932078,20.60623953,40.07331672,1
Grapes,68.29485509,22.73961437,73.61460123,0
Grapes,95.82280919,23.07764881,45.08808056,0
Grapes,71.26843875,25.28373075,62.97368855,0
Grapes,64.24966995,25.69089663,38.57393698,1
Grapes,48.19710012,21.51627887,43.23193342,1
Grapes,62.59756687,27.73215822,38.4294526,1
Grapes,60.33408972,25.97512825,45.77770331,1
Grapes,70.16266471,30.43327947,49.70390515,0
Grapes,63.23840401,28.89016573,46.27768309,1
Grapes,84.88670935,20.93347526,77.1449252,0
Grapes,95.92602832,33.63012281,67.57685569,0
Grapes,69.8606531,26.65202314,68.4062962,0
Grapes,50.45733636,21.00743281,47.63123905,1
Grapes,57.00948404,35.53400744,38.66162365,1
Grapes,86.47805808,33.64865346,67.223421,0
Grapes,70.35900928,32.18510736,48.08461257,0
Grapes,71.60285393,30.12771446,55.43252978,0
Grapes,36.84199541,32.04959061,63.55283332,1
Grapes,94.4739705,29.06855098,47.56993111,0
Grapes,82.93645098,27.88391982,61.53056545,0
Grapes,39.57617216,19.63485184,71.79444754,1
Grapes,62.11983576,31.50381657,71.98733233,1
Grapes,92.6867352,34.99255766,77.02848242,0
Grapes,34.17528346,34.19665215,74.30129524,1
Grapes,77.02710851,20.66286592,39.98383118,0
Grapes,60.35674438,31.05477277,71.06809619,1
Grapes,47.94357455,28.31616452,61.24234488,1
Grapes,90.95925949,20.82533001,57.41396855,0
Grapes,58.86525348,37.04762856,58.64475236,1
Grapes,47.42330177,20.58854026,55.69683421,1
Grapes,57.84456048,37.32637728,76.10685919,1
Grapes,44.4557172,24.04963924,60.77475941,1
Grapes,52.97960606,28.47624337,60.82339585,1
Grapes,71.29703797,28.48166386,49.7243793,0
Grapes,83.81255324,26.86314951,74.96327968,0
Grapes,52.31802685,20.30467723,53.06416963,1
Grapes,55.15155677,33.58115225,55.9703125,1
Grapes,75.2168047,24.97318376,70.63032718,0
Grapes,70.88869122,22.50802093,80.66669175,0
Grapes,87.94083499,37.44809686,68.79065529,0
Grapes,63.6411269,26.61628443,59.05223719,1
Grapes,94.01765204,19.10876554,57.70188818,0
Grapes,40.146123,24.26397077,46.16010835,1
Grapes,55.59890723,37.1581512,60.19708563,1
Grapes,91.97849132,33.80055876,47.44208625,0
Grapes,60.52247754,19.66012399,79.76691316,1
Grapes,69.36641136,29.30744078,71.60835616,0
Grapes,65.65197575,35.53141146,78.28727766,1
Grapes,38.03147384,20.26834081,62.08224498,1
Grapes,67.43373338,31.43072787,44.71799177,0
Grapes,34.92072169,24.6801016,41.30469195,1
Grapes,77.12695391,23.9558904,39.09398529,0
Grapes,86.44577332,20.10428381,74.40509036,0
Grapes,31.0847038,36.98209281,76.81714578,1
Grapes,65.792905,23.94843057,68.87312137,1
Grapes,91.09185604,30.50291707,54.86481368,0
Grapes,33.90303556,19.56379336,58.40727796,1
Grapes,53.06779179,25.61244804,48.71305423,1
Grapes,89.75224399,18.6190638,77.62865415,0
Grapes,36.72822758,28.05501153,39.34716472,1
Grapes,60.57922193,21.15709792,60.76108588,1
Grapes,86.40120775,32.60120889,41.75212425,0
Grapes,68.82812146,29.8329718,61.38730568,0
Grapes,96.00578471,35.23556139,80.28679709,0
Grapes,89.05828662,32.91575559,46.44965738,0
Grapes,77.641087,23.5517268,79.94159394,0
Grapes,56.75469869,26.40927345,77.47918198,1
Grapes,72.45645413,31.55824272,51.67728104,0
Grapes,68.14491226,38.45269244,54.05258409,0
Grapes,78.31403207,33.81561887,39.70224777,0
Grapes,95.64357354,38.97760739,72.61431457,0
Grapes,64.09159817,31.51018015,39.44843729,1
Grapes,55.03184979,19.08136893,65.89338001,1
Grapes,56.76686206,38.55496679,55.70800337,1
Grapes,70.52185021,26.67558695,73.4092045,0
Grapes,42.39273917,31.47151861,67.1358019,1
Grapes,60.26586299,27.06831475,55.70686047,1
Grapes,88.07050916,28.61078684,64.36489311,0
Grapes,51.35256703,22.08404016,48.87875079,1
Grapes,86.44918013,26.39375294,63.03207122,0
Grapes,65.86432299,29.90047888,48.67779935,1
Grapes,66.43833406,18.72267295,64.98368664,1
Grapes,37.1627983,38.93393233,73.48722667,1
Grapes,35.90782348,30.64163088,66.24270081,1
Grapes,56.82315714,27.15721098,58.6145625,1
Grapes,46.56460775,21.03648944,79.43705502,1
Grapes,48.73833957,29.59774989,59.46809274,1
Grapes,91.32937188,28.83924385,51.33721885,0
Grapes,51.24080717,21.19555107,55.69068284,1
Grapes,60.344392,23.45626676,57.66157813,1
Grapes,55.34258794,21.61186961,39.75943515,1
Grapes,42.60351484,19.62648199,38.00020142,1
Grapes,39.33790234,19.20166744,57.08078605,1
Grapes,45.24703307,26.0722719,42.02251155,1
Grapes,44.88752733,27.04603743,56.32524166,1
Grapes,47.87128112,32.37063044,77.78922941,1
Grapes,56.48986164,26.27368716,62.77199633,1
Grapes,75.6950499,21.90730724,52.61919361,0
Grapes,82.24614857,20.93742788,42.39016927,0
Grapes,64.610909,25.42544605,55.881947,1
Grapes,76.19344093,28.14833576,67.20527156,0
Grapes,65.94690066,33.1234626,52.71946848,1
Grapes,36.09077983,27.69935143,50.21620867,1
Grapes,84.6427693,29.06209788,58.03889687,0
Grapes,39.9586763,25.46697254,68.74081597,1
Grapes,95.80796985,21.19670974,40.84331847,0
Grapes,49.23169988,19.19606257,74.844855,1
Grapes,34.1194821,27.08007467,76.91623522,1
Grapes,78.13740458,37.81510529,63.22546403,0
Grapes,81.38824492,26.18213624,49.91950599,0
Grapes,55.28237534,24.39981728,74.78018245,1
Grapes,81.55880775,25.09964435,63.4918098,0
Grapes,55.55796198,26.02272078,75.81297722,1
Grapes,70.76707498,25.97392906,38.88860528,0
Grapes,77.31921752,31.25216528,47.37785287,0
Grapes,80.18697989,31.93252406,59.91144188,0
Grapes,49.6015807,24.66472618,66.99739779,1
Grapes,81.04343582,36.1382814,60.68625897,0
Grapes,58.78966441,28.39992803,56.64268667,1
Grapes,60.42628115,30.77209218,44.41965484,1
Grapes,86.23872452,27.05418536,63.93366225,0
Grapes,65.04875196,28.16066957,73.45880929,1
Grapes,53.41021326,32.16373308,53.5156242,1
Grapes,34.07608368,33.29434852,38.9946026,1
Grapes,84.62925337,30.46766749,70.13783072,0
Grapes,74.28205365,38.6354493,54.88957094,0
Grapes,61.56630416,25.17821684,66.95768322,1
Grapes,59.76657514,21.12014351,43.2677871,1
Grapes,57.18944313,28.81721906,58.57297637,1
Grapes,79.03555163,32.16930482,49.5696726,0
Grapes,95.75046763,36.10080677,75.15092496,0
Grapes,37.19970442,29.53176218,60.69839547,1
Grapes,68.15172018,32.85015047,39.3959433,0
Grapes,58.76666956,28.35110004,44.38842694,1
Grapes,89.66323238,38.65987288,69.03337156,0
Grapes,36.24850016,30.05739577,62.06638322,1
Grapes,55.36634425,20.50064685,72.15242265,1
Grapes,55.22760462,20.89278672,76.24933318,1
Grapes,47.46453287,18.22605971,41.26443924,1
Grapes,78.17304155,20.39105057,79.48170429,0
Grapes,81.22160051,36.17392621,45.08634996,0
Grapes,86.97270949,23.70592099,80.69806443,0
Grapes,69.11502374,22.16342989,52.11263864,0
Grapes,89.88162149,27.18384463,60.00463357,0
Grapes,45.80125729,33.24425606,46.0327489,1
Grapes,82.4897411,35.7369533,58.58769789,0
Grapes,83.83349666,37.40087241,77.94523811,0
Grapes,84.7165668,19.24786122,80.42032999,0
Grapes,59.45202913,29.58812931,46.2812435,1
Grapes,36.65001843,20.16174522,45.71973726,1
Grapes,73.12285425,38.10538967,40.12866871,0
Grapes,35.19659452,34.28470909,79.39689953,1
Grapes,62.75536473,27.05295815,49.53550825,1
Grapes,66.09994879,38.81498568,41.7130772,1
Grapes,75.1474699,23.64045427,52.37113879,0
Grapes,68.50838748,37.4050145,46.16700719,0
Grapes,60.6064288,36.33272617,81.03788431,1
Grapes,86.95884884,30.03405103,53.47100288,0
Grapes,85.19942031,34.03915164,55.27285768,0
Grapes,84.55352917,28.58240959,44.06731084,0
Grapes,67.35863403,31.75970492,80.36151453,0
Grapes,76.92242814,18.1914068,62.62072936,0
Grapes,72.58303974,21.93185779,80.98426702,0
Grapes,78.22010957,18.84960961,70.78626294,0
Grapes,63.26796511,23.30843932,65.48593805,1
Grapes,57.27893703,38.94792954,67.33756201,1
Grapes,89.89180385,28.97226414,77.99203724,0
Grapes,87.83569534,20.1910739,75.63012062,0
Grapes,35.65864262,28.65753129,48.69746747,1
Grapes,85.62975591,28.92974493,54.60061733,0
Grapes,55.99536895,23.05684715,39.95789807,1
Grapes,33.33938614,28.46298257,57.10222828,1
Grapes,90.13024843,34.080015,76.05790348,0
Grapes,43.54006013,30.02698594,58.14933653,1
Grapes,42.70840675,27.71682398,43.38469646,1
Grapes,44.31448935,28.84048521,55.9540822,1
Grapes,70.20835048,29.13085872,79.18449469,0
Grapes,62.93875104,36.02112425,65.46851381,1
Grapes,78.37295623,37.27226696,57.42351383,0
Grapes,87.41629279,27.78129418,54.3590303,0
Grapes,44.57198046,20.94573366,38.77138684,1
Grapes,53.869088,32.44163357,50.04769566,1
Grapes,64.25298671,31.07791978,79.7460063,1
Grapes,57.47878218,19.84125514,69.29931404,1
Grapes,51.07743219,24.5399963,60.31998427,1
Grapes,67.38461942,37.04210721,44.86266361,0
Grapes,60.26164816,36.35851831,56.16071779,1
Grapes,39.24767286,29.34163267,56.83202339,1
Grapes,67.28257721,27.16706687,52.51488375,0
Grapes,46.24921893,20.65007228,47.57010673,1
Grapes,79.30393415,38.52912486,64.808031,0
Grapes,78.87855767,28.44537348,66.32271036,0
Grapes,46.33735607,22.60821572,53.24354319,1
Grapes,37.75573015,27.34977238,60.07260419,1
Grapes,78.5503284,23.63340713,62.73791596,0
Grapes,84.48281639,34.75598695,50.19511091,0
Grapes,83.38020005,27.29266064,78.29925783,0
Grapes,54.51782307,25.15176551,66.54521929,1
Grapes,44.26370313,26.44373642,40.03298079,1
Grapes,54.13609141,23.79734741,80.70383356,1
Grapes,34.65646881,28.09451194,68.28764287,1
Grapes,67.48487578,21.90314181,62.48111043,0
Grapes,49.44770805,28.5774517,46.45424698,1
Grapes,67.51636456,23.39425376,75.58455777,0
Grapes,79.86498865,25.15818379,77.66730711,0
Grapes,48.44853328,19.65411841,51.19673212,1
Grapes,52.93321998,33.38343506,53.6621807,1
Grapes,79.69817823,38.57131251,50.02808091,0
Grapes,92.18097342,35.10956337,38.03378742,0
Grapes,73.58914102,26.77091143,58.07531303,0
Grapes,78.89040514,28.21066543,47.22560356,0
Grapes,62.10645378,26.59177911,62.22575622,1
Grapes,61.72540214,21.76904352,56.94976635,1
Grapes,54.68063345,18.42017197,67.30079068,1
Grapes,47.3851723,21.13140845,73.59319189,1
Grapes,94.65266633,22.90425451,45.34477348,0
Grapes,71.52808496,28.82513164,46.88951026,0
Grapes,78.23573078,36.44569964,56.4857983,0
Grapes,87.24191957,32.92999744,56.39241347,0
Grapes,30.98633381,32.32486394,53.15338323,1
Grapes,62.99540901,32.16351597,66.37671314,1
Grapes,93.35860108,38.53982414,41.53640331,0
Grapes,88.19312639,34.51889435,70.27429661,0
Grapes,57.55790333,21.05448833,51.4909386,1
Grapes,90.0329925,32.78782501,53.18212535,0
Grapes,42.70699949,35.73353858,73.93734786,1
Grapes,47.55633876,18.56909213,69.90224633,1
Grapes,64.31507194,29.03490003,44.55960634,1
Grapes,54.6646461,34.06489439,74.44234515,1
Grapes,44.84621919,34.84256029,50.72398905,1
Grapes,41.56836043,20.52498061,39.36350748,1
Grapes,68.25988541,19.27175714,61.39934577,0
Grapes,56.0002424,22.46729579,69.4314541,1
Grapes,45.56531273,37.89317668,51.8671417,1
Grapes,80.55756801,25.32878868,48.29189655,0
Grapes,62.07475276,25.89936328,42.73577921,1
Grapes,52.42294731,31.4609748,52.06308704,1
Grapes,61.43857778,22.2291635,70.04905825,1
Grapes,76.12522975,27.67515341,49.38110363,0
Grapes,60.71707151,34.86140687,70.37992104,1
Grapes,81.88389732,22.88248883,70.19583923,0
Grapes,84.79965793,31.25917747,53.51244611,0
Grapes,86.13302089,34.14343035,60.76684955,0
Grapes,57.92811672,28.01900733,73.10331364,1
Grapes,55.8983286,32.59555266,55.4398028,1
Grapes,37.16854959,26.58757725,54.29654129,1
Grapes,92.76854087,28.0479478,47.50301102,0
Grapes,33.7059091,35.97803351,59.6516216,1
Grapes,60.32014175,27.8254071,79.8678658,1
Grapes,76.72867951,21.12666608,55.5065832,0
Grapes,76.73339769,27.75727093,38.0195423,0
Grapes,67.30544769,37.9212555,46.5843761,0
Grapes,64.44156359,30.4167883,63.26814019,1
Grapes,80.43086696,24.62052585,50.98708545,0
Grapes,30.861635,18.86235421,41.77413197,1
Grapes,30.88263419,27.90251021,40.8446971,1
Grapes,35.93439843,36.22311492,79.21760136,1
Grapes,95.32963815,31.52682986,58.00352563,0
Grapes,55.70784693,23.47763377,50.41963114,1
Grapes,83.68010425,28.12585914,44.6986451,0
Grapes,59.85491624,29.45699529,49.49388184,1
Grapes,64.98381029,38.06691067,62.46157713,1
Grapes,61.72171136,29.53749844,42.82150813,1
